state,district,year,rice_area_ha,rice_prod_t,rice_yield,rice_area_ha_missing,rice_prod_t_missing,rice_yield_missing
Punjab,Bhatinda,1984,92700.0,296000.0,3193.1,False,False,False
Punjab,Bhatinda,1985,84000.0,277500.0,3303.57,False,False,False
Punjab,Bhatinda,1986,82700.0,283600.0,3429.26,False,False,False
Punjab,Bhatinda,1987,75900.0,248900.0,3279.31,False,False,False
Punjab,Bhatinda,1988,63000.0,207300.0,3290.48,False,False,False
Punjab,Bhatinda,1989,74000.0,283000.0,3824.32,False,False,False
Punjab,Bhatinda,1990,85880.0,304040.0,3540.29,False,False,False
Punjab,Bhatinda,1991,102480.0,374340.0,3652.81,False,False,False
Punjab,Bhatinda,1992,100400.0,377220.0,3757.17,False,False,False
Punjab,Bhatinda,1993,134340.0,505500.0,3762.84,False,False,False
Punjab,Bhatinda,1994,155500.0,558460.0,3591.38,False,False,False
Punjab,Bhatinda,1995,128520.0,456600.0,3552.75,False,False,False
Punjab,Bhatinda,1996,141420.0,513720.0,3632.58,False,False,False
Punjab,Bhatinda,1997,159100.0,618940.0,3890.26,False,False,False
Punjab,Bhatinda,1998,240020.0,730800.0,3044.75,False,False,False
Punjab,Bhatinda,1999,267480.0,890400.0,3328.85,False,False,False
Punjab,Bhatinda,2000,270880.0,971900.0,3587.94,False,False,False
Punjab,Bhatinda,2001,224620.0,831360.0,3701.18,False,False,False
Punjab,Bhatinda,2002,277680.0,922340.0,3321.59,False,False,False
Punjab,Bhatinda,2003,269840.0,1056780.0,3916.32,False,False,False
Punjab,Bhatinda,2004,264880.0,1086520.0,4101.93,False,False,False
Punjab,Bhatinda,2005,250800.0,1032720.0,4117.7,False,False,False
Punjab,Bhatinda,2006,232460.0,960460.0,4131.72,False,False,False
Punjab,Bhatinda,2007,231240.0,979580.0,4236.2,False,False,False
Punjab,Bhatinda,2008,262640.0,1143160.0,4352.57,False,False,False
Punjab,Bhatinda,2009,277200.0,1219380.0,4398.92,False,False,False
Punjab,Bhatinda,2010,284840.0,1165360.0,4091.28,False,False,False
Punjab,Bhatinda,2011,275880.0,1108160.0,4016.82,False,False,False
Punjab,Bhatinda,2012,287960.0,1223340.0,4248.3,False,False,False
Punjab,Bhatinda,2013,294700.0,1280900.0,4346.45,False,False,False
Punjab,Bhatinda,2014,309680.0,1280000.0,4133.3,False,False,False
Punjab,Bhatinda,2015,347260.0,1497020.0,4310.95,False,False,False
Punjab,Bhatinda,2016,376160.0,1646580.0,4377.34,False,False,False
Punjab,Bhatinda,2017,388940.0,1783420.0,4585.33,False,False,False
Punjab,Sangrur,1966,6700.0,7000.0,1044.78,False,False,False
Punjab,Sangrur,1967,7600.0,11000.0,1447.37,False,False,False
Punjab,Sangrur,1968,10800.0,11000.0,1018.52,False,False,False
Punjab,Sangrur,1969,11100.0,17000.0,1531.53,False,False,False
Punjab,Sangrur,1970,11000.0,15000.0,1363.64,False,False,False
Punjab,Sangrur,1971,15000.0,33000.0,2200.0,False,False,False
Punjab,Sangrur,1972,16000.0,31000.0,1937.5,False,False,False
Punjab,Sangrur,1973,18000.0,44000.0,2444.44,False,False,False
Punjab,Sangrur,1974,26000.0,47000.0,1807.69,False,False,False
Punjab,Sangrur,1975,30000.0,61000.0,2033.33,False,False,False
Punjab,Sangrur,1976,31600.0,107000.0,3386.08,False,False,False
Punjab,Sangrur,1977,53000.0,186000.0,3509.43,False,False,False
Punjab,Sangrur,1978,78000.0,268000.0,3435.9,False,False,False
Punjab,Sangrur,1979,103000.0,315000.0,3058.25,False,False,False
Punjab,Sangrur,1980,90000.0,330000.0,3666.67,False,False,False
Punjab,Sangrur,1981,112000.0,384000.0,3428.57,False,False,False
Punjab,Sangrur,1982,129000.0,506000.0,3922.48,False,False,False
Punjab,Sangrur,1983,168000.0,596000.0,3547.62,False,False,False
Punjab,Sangrur,1984,204000.0,619000.0,3034.31,False,False,False
Punjab,Sangrur,1985,216000.0,748000.0,3462.96,False,False,False
Punjab,Sangrur,1986,233000.0,846000.0,3630.9,False,False,False
Punjab,Sangrur,1987,229000.0,872000.0,3807.86,False,False,False
Punjab,Sangrur,1988,220000.0,721000.0,3277.27,False,False,False
Punjab,Sangrur,1989,262000.0,1065000.0,4064.89,False,False,False
Punjab,Sangrur,1990,287000.0,1060000.0,3693.38,False,False,False
Punjab,Sangrur,1991,301000.0,1064000.0,3534.88,False,False,False
Punjab,Sangrur,1992,308400.0,1161640.0,3766.67,False,False,False
Punjab,Sangrur,1993,332400.0,1306240.0,3929.72,False,False,False
Punjab,Sangrur,1994,340400.0,1210640.0,3556.52,False,False,False
Punjab,Sangrur,1995,327400.0,1112200.0,3397.07,False,False,False
Punjab,Sangrur,1996,315400.0,1185640.0,3759.16,False,False,False
Punjab,Sangrur,1997,339560.0,1301160.0,3831.9,False,False,False
Punjab,Sangrur,1998,359640.0,1283680.0,3569.35,False,False,False
Punjab,Sangrur,1999,366560.0,1306160.0,3563.29,False,False,False
Punjab,Sangrur,2000,363720.0,1370000.0,3766.63,False,False,False
Punjab,Sangrur,2001,355480.0,1387920.0,3904.35,False,False,False
Punjab,Sangrur,2002,358400.0,1453960.0,4056.81,False,False,False
Punjab,Sangrur,2003,372640.0,1595120.0,4280.59,False,False,False
Punjab,Sangrur,2004,373800.0,1739680.0,4654.04,False,False,False
Punjab,Sangrur,2005,373800.0,1653880.0,4424.51,False,False,False
Punjab,Sangrur,2006,368720.0,1664200.0,4513.45,False,False,False
Punjab,Sangrur,2007,367720.0,1703640.0,4632.98,False,False,False
Punjab,Sangrur,2008,375800.0,1747040.0,4648.86,False,False,False
Punjab,Sangrur,2009,381880.0,1800280.0,4714.26,False,False,False
Punjab,Sangrur,2010,383560.0,1677920.0,4374.6,False,False,False
Punjab,Sangrur,2011,385880.0,1676120.0,4343.63,False,False,False
Punjab,Sangrur,2012,388880.0,1819720.0,4679.39,False,False,False
Punjab,Sangrur,2013,386880.0,1818080.0,4699.34,False,False,False
Punjab,Sangrur,2014,385880.0,1817920.0,4711.1,False,False,False
Punjab,Sangrur,2015,390880.0,1875720.0,4798.71,False,False,False
Punjab,Sangrur,2016,396880.0,1903400.0,4795.91,False,False,False
Punjab,Sangrur,2017,403880.0,2038600.0,5047.54,False,False,False
Punjab,Patiala,1966,42600.0,42000.0,985.92,False,False,False
Punjab,Patiala,1967,52700.0,66000.0,1252.37,False,False,False
Punjab,Patiala,1968,51800.0,71000.0,1370.66,False,False,False
Punjab,Patiala,1969,57800.0,77000.0,1332.18,False,False,False
Punjab,Patiala,1970,61000.0,103000.0,1688.52,False,False,False
Punjab,Patiala,1971,75000.0,169000.0,2253.33,False,False,False
Punjab,Patiala,1972,88000.0,162000.0,1840.91,False,False,False
Punjab,Patiala,1973,86000.0,189000.0,2197.67,False,False,False
Punjab,Patiala,1974,102000.0,199000.0,1950.98,False,False,False
Punjab,Patiala,1975,99000.0,251000.0,2535.35,False,False,False
Punjab,Patiala,1976,117000.0,346000.0,2957.26,False,False,False
Punjab,Patiala,1977,148000.0,468000.0,3162.16,False,False,False
Punjab,Patiala,1978,183000.0,531000.0,2901.64,False,False,False
Punjab,Patiala,1979,199000.0,531000.0,2668.34,False,False,False
Punjab,Patiala,1980,192000.0,586000.0,3052.08,False,False,False
Punjab,Patiala,1981,209000.0,644000.0,3081.34,False,False,False
Punjab,Patiala,1982,216000.0,751000.0,3476.85,False,False,False
Punjab,Patiala,1983,232000.0,723000.0,3116.38,False,False,False
Punjab,Patiala,1984,240000.0,737000.0,3070.83,False,False,False
Punjab,Patiala,1985,236000.0,783000.0,3317.8,False,False,False
Punjab,Patiala,1986,257000.0,893000.0,3474.71,False,False,False
Punjab,Patiala,1987,227000.0,827000.0,3643.17,False,False,False
Punjab,Patiala,1988,254000.0,778000.0,3062.99,False,False,False
Punjab,Patiala,1989,271000.0,978000.0,3608.86,False,False,False
Punjab,Patiala,1990,278000.0,940000.0,3381.29,False,False,False
Punjab,Patiala,1991,286000.0,942000.0,3293.71,False,False,False
Punjab,Patiala,1992,279600.0,983160.0,3516.31,False,False,False
Punjab,Patiala,1993,302600.0,1064310.0,3517.22,False,False,False
Punjab,Patiala,1994,300600.0,1033910.0,3439.49,False,False,False
Punjab,Patiala,1995,297600.0,899050.0,3021.0,False,False,False
Punjab,Patiala,1996,291600.0,985910.0,3381.04,False,False,False
Punjab,Patiala,1997,303140.0,1024540.0,3379.76,False,False,False
Punjab,Patiala,1998,309910.0,980670.0,3164.37,False,False,False
Punjab,Patiala,1999,314140.0,1047540.0,3334.63,False,False,False
Punjab,Patiala,2000,320680.0,1126500.0,3512.85,False,False,False
Punjab,Patiala,2001,313370.0,1157480.0,3693.65,False,False,False
Punjab,Patiala,2002,298600.0,1058240.0,3544.01,False,False,False
Punjab,Patiala,2003,309910.0,1230280.0,3969.8,False,False,False
Punjab,Patiala,2004,315450.0,1250670.0,3964.72,False,False,False
Punjab,Patiala,2005,318450.0,1273470.0,3998.96,False,False,False
Punjab,Patiala,2006,316180.0,1291800.0,4085.65,False,False,False
Punjab,Patiala,2007,313180.0,1345410.0,4295.96,False,False,False
Punjab,Patiala,2008,316950.0,1332510.0,4204.16,False,False,False
Punjab,Patiala,2009,321220.0,1371070.0,4268.32,False,False,False
Punjab,Patiala,2010,315640.0,1205230.0,3818.37,False,False,False
Punjab,Patiala,2011,316220.0,1242780.0,3930.11,False,False,False
Punjab,Patiala,2012,314720.0,1276180.0,4054.97,False,False,False
Punjab,Patiala,2013,310720.0,1276770.0,4109.07,False,False,False
Punjab,Patiala,2014,310720.0,1238980.0,3987.45,False,False,False
Punjab,Patiala,2015,311720.0,1263680.0,4053.89,False,False,False
Punjab,Patiala,2016,313720.0,1351850.0,4309.1,False,False,False
Punjab,Patiala,2017,314720.0,1359150.0,4318.6,False,False,False
Haryana,Hissar,1966,12300.0,19000.0,1544.72,False,False,False
Haryana,Hissar,1967,14000.0,21000.0,1500.0,False,False,False
Haryana,Hissar,1968,13000.0,21000.0,1615.38,False,False,False
Haryana,Hissar,1969,16200.0,30000.0,1851.85,False,False,False
Haryana,Hissar,1970,19700.0,32000.0,1624.37,False,False,False
Haryana,Hissar,1971,19200.0,23000.0,1197.92,False,False,False
Haryana,Hissar,1972,18700.0,32000.0,1711.23,False,False,False
Haryana,Hissar,1973,17700.0,32000.0,1807.91,False,False,False
Haryana,Hissar,1974,20700.0,24000.0,1159.42,False,False,False
Haryana,Hissar,1975,20700.0,46000.0,2222.22,False,False,False
Haryana,Hissar,1976,27500.0,73000.0,2654.55,False,False,False
Haryana,Hissar,1977,30000.0,80000.0,2666.67,False,False,False
Haryana,Hissar,1978,38000.0,109000.0,2868.42,False,False,False
Haryana,Hissar,1979,40000.0,82000.0,2050.0,False,False,False
Haryana,Hissar,1980,38000.0,114000.0,3000.0,False,False,False
Haryana,Hissar,1981,41000.0,126000.0,3073.17,False,False,False
Haryana,Hissar,1982,42000.0,131000.0,3119.05,False,False,False
Haryana,Hissar,1983,50000.0,149000.0,2980.0,False,False,False
Haryana,Hissar,1984,58700.0,161400.0,2749.57,False,False,False
Haryana,Hissar,1985,54700.0,173100.0,3164.53,False,False,False
Haryana,Hissar,1986,57000.0,179000.0,3140.35,False,False,False
Haryana,Hissar,1987,48000.0,114000.0,2375.0,False,False,False
Haryana,Hissar,1988,48000.0,117000.0,2437.5,False,False,False
Haryana,Hissar,1989,53000.0,185000.0,3490.57,False,False,False
Haryana,Hissar,1990,63400.0,214000.0,3375.39,False,False,False
Haryana,Hissar,1991,63300.0,228000.0,3601.9,False,False,False
Haryana,Hissar,1992,64300.0,213000.0,3312.6,False,False,False
Haryana,Hissar,1993,77040.0,270000.0,3504.58,False,False,False
Haryana,Hissar,1994,86240.0,322000.0,3733.68,False,False,False
Haryana,Hissar,1995,82070.0,250000.0,3046.14,False,False,False
Haryana,Hissar,1996,87410.0,316000.0,3615.02,False,False,False
Haryana,Hissar,1997,106110.0,357130.0,3365.66,False,False,False
Haryana,Hissar,1998,158970.0,417360.0,2625.4,False,False,False
Haryana,Hissar,1999,163780.0,418070.0,2552.58,False,False,False
Haryana,Hissar,2000,140150.0,387200.0,2762.73,False,False,False
Haryana,Hissar,2001,121150.0,344910.0,2846.87,False,False,False
Haryana,Hissar,2002,138020.0,401490.0,2909.03,False,False,False
Haryana,Hissar,2003,147830.0,458330.0,3100.41,False,False,False
Haryana,Hissar,2004,147480.0,509940.0,3457.66,False,False,False
Haryana,Hissar,2005,158780.0,524750.0,3304.99,False,False,False
Haryana,Hissar,2006,161560.0,603460.0,3735.3,False,False,False
Haryana,Hissar,2007,169510.0,634400.0,3742.6,False,False,False
Haryana,Hissar,2008,198850.0,698950.0,3514.93,False,False,False
Haryana,Hissar,2009,199490.0,620240.0,3109.13,False,False,False
Haryana,Hissar,2010,208820.0,687240.0,3291.02,False,False,False
Haryana,Hissar,2011,205520.0,671660.0,3268.02,False,False,False
Haryana,Hissar,2012,207570.0,730400.0,3518.88,False,False,False
Haryana,Hissar,2013,217360.0,773850.0,3560.22,False,False,False
Haryana,Hissar,2014,243910.0,822300.0,3371.33,False,False,False
Haryana,Hissar,2015,282250.0,930630.0,3297.18,False,False,False
Haryana,Hissar,2016,289750.0,1031730.0,3560.75,False,False,False
Haryana,Hissar,2017,305380.0,1077830.0,3529.46,False,False,False
Haryana,Gurgaon,1966,200.0,200.0,1000.0,False,False,False
Haryana,Gurgaon,1967,1000.0,1000.0,1000.0,False,False,False
Haryana,Gurgaon,1968,1000.0,1000.0,1000.0,False,False,False
Haryana,Gurgaon,1969,2400.0,3000.0,1250.0,False,False,False
Haryana,Gurgaon,1970,1900.0,3000.0,1578.95,False,False,False
Haryana,Gurgaon,1971,2300.0,4000.0,1739.13,False,False,False
Haryana,Gurgaon,1972,2400.0,3000.0,1250.0,False,False,False
Haryana,Gurgaon,1973,2800.0,5000.0,1785.71,False,False,False
Haryana,Gurgaon,1974,2200.0,3000.0,1363.64,False,False,False
Haryana,Gurgaon,1975,2900.0,6000.0,2068.97,False,False,False
Haryana,Gurgaon,1976,3300.0,5000.0,1515.15,False,False,False
Haryana,Gurgaon,1977,3000.0,3000.0,1000.0,False,False,False
Haryana,Gurgaon,1978,7200.0,8000.0,1111.11,False,False,False
Haryana,Gurgaon,1979,9000.0,6000.0,666.67,False,False,False
Haryana,Gurgaon,1980,3000.0,4000.0,1333.33,False,False,False
Haryana,Gurgaon,1981,4000.0,6000.0,1500.0,False,False,False
Haryana,Gurgaon,1982,3000.0,5000.0,1666.67,False,False,False
Haryana,Gurgaon,1983,5000.0,12000.0,2400.0,False,False,False
Haryana,Gurgaon,1984,7000.0,14000.0,2000.0,False,False,False
Haryana,Gurgaon,1985,11000.0,30000.0,2727.27,False,False,False
Haryana,Gurgaon,1986,11000.0,20000.0,1818.18,False,False,False
Haryana,Gurgaon,1987,4000.0,6000.0,1500.0,False,False,False
Haryana,Gurgaon,1988,5000.0,12000.0,2400.0,False,False,False
Haryana,Gurgaon,1989,10000.0,24000.0,2400.0,False,False,False
Haryana,Gurgaon,1990,9300.0,27000.0,2903.23,False,False,False
Haryana,Gurgaon,1991,7600.0,24000.0,3157.89,False,False,False
Haryana,Gurgaon,1992,10400.0,28000.0,2692.31,False,False,False
Haryana,Gurgaon,1993,16300.0,46000.0,2822.09,False,False,False
Haryana,Gurgaon,1994,19100.0,53000.0,2774.87,False,False,False
Haryana,Gurgaon,1995,21200.0,46000.0,2169.81,False,False,False
Haryana,Gurgaon,1996,20700.0,58000.0,2801.93,False,False,False
Haryana,Gurgaon,1997,27300.0,79000.0,2893.77,False,False,False
Haryana,Gurgaon,1998,41000.0,95000.0,2317.07,False,False,False
Haryana,Gurgaon,1999,38300.0,80000.0,2088.77,False,False,False
Haryana,Gurgaon,2000,36800.0,100000.0,2717.39,False,False,False
Haryana,Gurgaon,2001,38700.0,109000.0,2816.54,False,False,False
Haryana,Gurgaon,2002,20700.0,56000.0,2705.31,False,False,False
Haryana,Gurgaon,2003,35800.0,97000.0,2709.5,False,False,False
Haryana,Gurgaon,2004,34510.0,86000.0,2492.03,False,False,False
Haryana,Gurgaon,2005,37200.0,103000.0,2768.82,False,False,False
Haryana,Gurgaon,2006,37800.0,105000.0,2777.78,False,False,False
Haryana,Gurgaon,2007,40300.0,126000.0,3126.55,False,False,False
Haryana,Gurgaon,2008,46100.0,120000.0,2603.04,False,False,False
Haryana,Gurgaon,2009,50700.0,141000.0,2781.07,False,False,False
Haryana,Gurgaon,2010,54000.0,140000.0,2592.59,False,False,False
Haryana,Gurgaon,2011,54800.0,149000.0,2718.98,False,False,False
Haryana,Gurgaon,2012,49230.0,134000.0,2721.92,False,False,False
Haryana,Gurgaon,2013,55000.0,149000.0,2709.09,False,False,False
Haryana,Gurgaon,2014,57000.0,159000.0,2789.47,False,False,False
Haryana,Gurgaon,2015,59000.0,138000.0,2338.98,False,False,False
Haryana,Gurgaon,2016,62100.0,166000.0,2673.11,False,False,False
Haryana,Gurgaon,2017,64200.0,174000.0,2710.28,False,False,False
Haryana,Jind,1966,5000.0,6000.0,1200.0,False,False,False
Haryana,Jind,1967,7000.0,8000.0,1142.86,False,False,False
Haryana,Jind,1968,8300.0,9500.0,1144.58,False,False,False
Haryana,Jind,1969,10700.0,12200.0,1140.19,False,False,False
Haryana,Jind,1970,9800.0,11000.0,1122.45,False,False,False
Haryana,Jind,1971,11100.0,18000.0,1621.62,False,False,False
Haryana,Jind,1972,13300.0,17000.0,1278.2,False,False,False
Haryana,Jind,1973,13400.0,20000.0,1492.54,False,False,False
Haryana,Jind,1974,12000.0,12000.0,1000.0,False,False,False
Haryana,Jind,1975,15500.0,25000.0,1612.9,False,False,False
Haryana,Jind,1976,16900.0,30000.0,1775.15,False,False,False
Haryana,Jind,1977,21500.0,44000.0,2046.51,False,False,False
Haryana,Jind,1978,32200.000000000004,74000.0,2298.14,False,False,False
Haryana,Jind,1979,39000.0,53000.0,1358.97,False,False,False
Haryana,Jind,1980,36000.0,86000.0,2388.89,False,False,False
Haryana,Jind,1981,39000.0,95000.0,2435.9,False,False,False
Haryana,Jind,1982,33000.0,66000.0,2000.0,False,False,False
Haryana,Jind,1983,41000.0,85000.0,2073.17,False,False,False
Haryana,Jind,1984,42000.0,88000.0,2095.24,False,False,False
Haryana,Jind,1985,48000.0,128000.0,2666.67,False,False,False
Haryana,Jind,1986,52000.0,107000.0,2057.69,False,False,False
Haryana,Jind,1987,33000.0,52000.0,1575.76,False,False,False
Haryana,Jind,1988,50000.0,117000.0,2340.0,False,False,False
Haryana,Jind,1989,76200.0,180200.0,2364.83,False,False,False
Haryana,Jind,1990,64690.0,175160.0,2707.6,False,False,False
Haryana,Jind,1991,60150.0,160400.0,2666.76,False,False,False
Haryana,Jind,1992,70820.0,172000.0,2428.83,False,False,False
Haryana,Jind,1993,78860.0,197620.0,2505.9,False,False,False
Haryana,Jind,1994,86850.0,233480.0,2688.31,False,False,False
Haryana,Jind,1995,97560.0,183200.0,1877.82,False,False,False
Haryana,Jind,1996,96590.0,288020.0,2981.88,False,False,False
Haryana,Jind,1997,107620.0,302120.0,2807.34,False,False,False
Haryana,Jind,1998,140160.0,292820.0,2089.18,False,False,False
Haryana,Jind,1999,145820.0,270520.0,1855.14,False,False,False
Haryana,Jind,2000,141160.0,292380.0,2071.33,False,False,False
Haryana,Jind,2001,133260.0,294360.0,2208.88,False,False,False
Haryana,Jind,2002,99940.0,209920.0,2100.54,False,False,False
Haryana,Jind,2003,119320.0,287840.0,2412.26,False,False,False
Haryana,Jind,2004,118370.0,272820.0,2304.9,False,False,False
Haryana,Jind,2005,123810.0,343860.0,2777.36,False,False,False
Haryana,Jind,2006,120810.0,333140.0,2757.6,False,False,False
Haryana,Jind,2007,122680.0,341340.0,2782.41,False,False,False
Haryana,Jind,2008,135030.0,320380.0,2372.59,False,False,False
Haryana,Jind,2009,136790.0,379160.0,2771.76,False,False,False
Haryana,Jind,2010,142470.0,362480.0,2544.33,False,False,False
Haryana,Jind,2011,143400.0,379980.0,2649.75,False,False,False
Haryana,Jind,2012,143250.0,410160.0,2863.19,False,False,False
Haryana,Jind,2013,148440.0,417600.0,2813.26,False,False,False
Haryana,Jind,2014,151980.0,423600.0,2787.21,False,False,False
Haryana,Jind,2015,158140.0,401200.0,2536.96,False,False,False
Haryana,Jind,2016,164160.0,448360.0,2731.24,False,False,False
Haryana,Jind,2017,165650.0,491380.0,2966.34,False,False,False
Haryana,Mahendragarh / Narnaul,1966,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1967,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1968,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1969,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1970,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1971,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1972,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1973,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1974,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1975,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1976,100.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1977,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1978,100.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1979,100.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1980,100.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1981,100.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1982,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1983,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1984,300.0,600.0,2000.0,False,False,False
Haryana,Mahendragarh / Narnaul,1985,300.0,900.0,3000.0,False,False,False
Haryana,Mahendragarh / Narnaul,1986,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1987,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1988,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1989,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1990,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1991,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1992,0.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1993,150.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1994,60.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1995,120.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1996,170.0,0.0,0.0,False,False,False
Haryana,Mahendragarh / Narnaul,1997,460.0,870.0,1875.0,False,False,False
Haryana,Mahendragarh / Narnaul,1998,2900.0,6380.0,2200.0,False,False,False
Haryana,Mahendragarh / Narnaul,1999,3070.0,6670.0,2169.81,False,False,False
Haryana,Mahendragarh / Narnaul,2000,2960.0,8410.0,2843.14,False,False,False
Haryana,Mahendragarh / Narnaul,2001,2750.0,8700.0,3157.89,False,False,False
Haryana,Mahendragarh / Narnaul,2002,2150.0,5510.0,2567.57,False,False,False
Haryana,Mahendragarh / Narnaul,2003,3390.0,9280.0,2735.04,False,False,False
Haryana,Mahendragarh / Narnaul,2004,3730.0,6670.0,1789.88,False,False,False
Haryana,Mahendragarh / Narnaul,2005,4150.0,9860.0,2377.62,False,False,False
Haryana,Mahendragarh / Narnaul,2006,4640.0,10150.0,2187.5,False,False,False
Haryana,Mahendragarh / Narnaul,2007,4990.0,14210.0,2848.84,False,False,False
Haryana,Mahendragarh / Narnaul,2008,7890.0,17400.0,2205.88,False,False,False
Haryana,Mahendragarh / Narnaul,2009,7340.0,17110.0,2332.02,False,False,False
Haryana,Mahendragarh / Narnaul,2010,8530.0,19720.0,2312.93,False,False,False
Haryana,Mahendragarh / Narnaul,2011,7950.0,21170.0,2664.23,False,False,False
Haryana,Mahendragarh / Narnaul,2012,6090.0,17690.0,2903.38,False,False,False
Haryana,Mahendragarh / Narnaul,2013,6380.0,16239.999999999998,2545.45,False,False,False
Haryana,Mahendragarh / Narnaul,2014,7830.0,13920.0,1777.78,False,False,False
Haryana,Mahendragarh / Narnaul,2015,8990.0,20590.0,2290.32,False,False,False
Haryana,Mahendragarh / Narnaul,2016,10240.0,21750.0,2124.65,False,False,False
Haryana,Mahendragarh / Narnaul,2017,10590.0,25520.0,2410.96,False,False,False
Haryana,Ambala,1966,47000.0,40000.0,851.06,False,False,False
Haryana,Ambala,1967,47700.0,47000.0,985.32,False,False,False
Haryana,Ambala,1968,51900.0,55000.0,1059.73,False,False,False
Haryana,Ambala,1969,45800.0,58000.0,1266.38,False,False,False
Haryana,Ambala,1970,48000.0,54000.0,1125.0,False,False,False
Haryana,Ambala,1971,55000.0,84000.0,1527.27,False,False,False
Haryana,Ambala,1972,55400.0,71000.0,1281.59,False,False,False
Haryana,Ambala,1973,56900.0,91000.0,1599.3,False,False,False
Haryana,Ambala,1974,49900.0,42000.0,841.68,False,False,False
Haryana,Ambala,1975,58500.0,108000.0,1846.15,False,False,False
Haryana,Ambala,1976,50800.0,91000.0,1791.34,False,False,False
Haryana,Ambala,1977,52500.0,106000.0,2019.05,False,False,False
Haryana,Ambala,1978,60900.0,144000.0,2364.53,False,False,False
Haryana,Ambala,1979,69000.0,95000.0,1376.81,False,False,False
Haryana,Ambala,1980,66000.0,137000.0,2075.76,False,False,False
Haryana,Ambala,1981,68000.0,131000.0,1926.47,False,False,False
Haryana,Ambala,1982,61000.0,119000.0,1950.82,False,False,False
Haryana,Ambala,1983,65000.0,162000.0,2492.31,False,False,False
Haryana,Ambala,1984,71000.0,162000.0,2281.69,False,False,False
Haryana,Ambala,1985,75000.0,199000.0,2653.33,False,False,False
Haryana,Ambala,1986,78000.0,200000.0,2564.1,False,False,False
Haryana,Ambala,1987,51000.0,121000.0,2372.55,False,False,False
Haryana,Ambala,1988,76000.0,195000.0,2565.79,False,False,False
Haryana,Ambala,1989,126000.0,379000.0,3007.94,False,False,False
Haryana,Ambala,1990,102700.0,286000.0,2784.81,False,False,False
Haryana,Ambala,1991,98100.0,285000.0,2905.2,False,False,False
Haryana,Ambala,1992,104800.0,288000.0,2748.09,False,False,False
Haryana,Ambala,1993,110200.0,303000.0,2749.55,False,False,False
Haryana,Ambala,1994,111900.0,338000.0,3020.55,False,False,False
Haryana,Ambala,1995,111700.0,286000.0,2560.43,False,False,False
Haryana,Ambala,1996,113500.0,355000.0,3127.75,False,False,False
Haryana,Ambala,1997,125300.0,366000.0,2920.99,False,False,False
Haryana,Ambala,1998,135000.0,332000.0,2459.26,False,False,False
Haryana,Ambala,1999,133400.0,384000.0,2878.56,False,False,False
Haryana,Ambala,2000,133600.0,399000.0,2986.53,False,False,False
Haryana,Ambala,2001,135600.0,414000.0,3053.1,False,False,False
Haryana,Ambala,2002,117400.0,350000.0,2981.26,False,False,False
Haryana,Ambala,2003,136900.0,420000.0,3067.93,False,False,False
Haryana,Ambala,2004,139080.0,442000.0,3178.03,False,False,False
Haryana,Ambala,2005,142000.0,471000.0,3316.9,False,False,False
Haryana,Ambala,2006,142400.0,502000.0,3525.28,False,False,False
Haryana,Ambala,2007,141600.0,524000.0,3700.57,False,False,False
Haryana,Ambala,2008,161500.0,512000.0,3170.28,False,False,False
Haryana,Ambala,2009,164200.0,596000.0,3629.72,False,False,False
Haryana,Ambala,2010,165600.0,556000.0,3357.49,False,False,False
Haryana,Ambala,2011,164500.0,615000.0,3738.6,False,False,False
